repeat_simulation_ith,dist_between_rope_and_UAV,wind_field
1,0.583513256507634,0
2,0.806705543528742,0
3,2.64283121787121,0
4,2.63243036860689,0
5,1.83062971240652,0
6,10.5683271430052,0
7,0.812907322609192,0
9,0.583513256507634,0
10,0.806705543528742,0
11,2.64283121787121,0
12,2.63243036860689,0
13,1.83062971240652,0
14,10.5683271430052,0
15,0.812907322609192,0
16,0.814886532739131,0
18,0.583513256507634,0
19,0.806705543528742,0
20,2.64283121787121,0
