repeat_simulation_ith,dist_between_rope_and_UAV,wind_field,vx_rand,cost
1,0.27855429625817,12.0899968147278
2,2.22421983934917,3.31999969482422
3,2.27606827730885,3.32000160217285
4,2.18756744627824,3.31999969482422
5,2.20815063516047,3.31999969482422
6,2.22706230520267,3.31999969482422
7,1.44179111338026,3.31999969482422
8,1.49113635711151,3.31999969482422
9,2.19080520384449,3.31999206542969
10,2.18224047257186,3.31998443603516
11,1.54985075149203,3.31996917724609
12,2.31746936704548,3.31999206542969
13,2.21222084437919,3.32000732421875
14,2.42001954251387,3.32000732421875
15,2.30225385009558,3.32000732421875
16,2.30162510876715,3.32001495361328
17,1.55063755677419,3.31999206542969
18,2.21024377331601,3.31997680664063
19,1.51369989158167,3.31999206542969
20,2.15391002202658,3.31999206542969
