repeat_simulation_ith,dist_between_rope_and_UAV,wind_field,vx_rand,cost
1,0.479759695665843,0.569998741149902
2,0.613290837922541,0
3,0.609102464564865,0
4,0.593178611853531,0
5,0.593958441677441,0
6,0.608256098373362,0
7,0.614750918706607,0
8,0.61624135257668,0
9,0.597828367214683,0
10,0.608688366733627,0
11,0.576054269525489,0
12,0.610599486774598,0
13,0.601718356383157,0
14,0.617502247329744,0
15,0.611539304167784,0
16,0.611795522085628,0
17,0.608827951333564,0
18,0.606544909595887,0
19,0.622673904239261,0
20,0.612711560078532,0
